Date,Close,High,Low,Open,Volume
2011-02-04,0.5883786082267761,0.5929627770402978,0.5810439709137031,0.583336055320464,872900000
2011-02-07,0.5638531446456909,0.5828774450893501,0.5617902528922569,0.5803561693779887,934236000
2011-02-08,0.5471210479736328,0.5682082447972896,0.5445997170615008,0.5645408990913147,1076584000
2011-02-09,0.5338265895843506,0.5546845812098835,0.5239706281305146,0.549183538800253,1277520000
2011-02-10,0.5230540633201599,0.5319932069868646,0.518011456845908,0.5219079940383607,1042352000
2011-02-11,0.537952721118927,0.5549141902191534,0.5127397914968237,0.5212204987231343,1359276000
2011-02-14,0.5297011733055115,0.5615611591537549,0.5276382811911917,0.5443705008296161,1287828000
2011-02-15,0.5168654322624207,0.5324515807322101,0.5145732937429445,0.5306179354937373,886980000
2011-02-16,0.5358898043632507,0.5434536876003067,0.5219080526520519,0.5237417527793486,1318364000
2011-02-17,0.588607668876648,0.5961715504929657,0.5182405959999122,0.5207619263037419,3470096000
2011-02-18,0.5874614715576172,0.5947961595999272,0.5782931388285165,0.5853985802992975,1394412000
2011-02-22,0.5319930911064148,0.5698124948063819,0.5301593915844768,0.5682080418794232,1396648000
2011-02-23,0.5067802667617798,0.5370357985508298,0.4992163838145172,0.5319932463510517,1491604000
2011-02-24,0.5191575288772583,0.5280966179437149,0.5056342173069176,0.5093015078738785,1246120000
2011-02-25,0.5299302935600281,0.5386401902283119,0.525804509890113,0.5331391999826806,775652000
2011-02-28,0.5193867087364197,0.5388694489940984,0.507467850729596,0.5386402023533278,903696000
2011-03-01,0.4962367117404938,0.5269506848486938,0.4962367117404938,0.520303624034164,988448000
2011-03-02,0.47560781240463257,0.5049465153287114,0.4641473943829417,0.4955489342976163,1718140000
2011-03-03,0.47835835814476013,0.4893603940327797,0.4639182236119544,0.4866098713988767,1593704000
2011-03-04,0.4758371412754059,0.48363021684280944,0.4705653420039036,0.47881685628310716,959760000
2011-03-07,0.46918997168540955,0.48087963697264463,0.45727114174302963,0.4792751838249039,1019140000
2011-03-08,0.4481028914451599,0.4767539435081,0.4382468967469503,0.4742326673208404,1947184000
2011-03-09,0.43870511651039124,0.45108238121918925,0.4348085535153085,0.4467274070846217,1318976000
2011-03-10,0.41074180603027344,0.4318289707389012,0.4102833674283392,0.4286200644681205,1722736000
2011-03-11,0.41372156143188477,0.425182009223791,0.40478244439627925,0.4141800001096473,1486832000
2011-03-14,0.41715970635414124,0.42747408456423647,0.41028342689028063,0.4169304870199536,1003360000
2011-03-15,0.40478232502937317,0.4116585752824899,0.3898837554904974,0.3967600057436141,1256280000
2011-03-16,0.4018026292324066,0.4205977359637926,0.3965308316693055,0.4011149987113428,1476520000
2011-03-17,0.40936654806137085,0.413263084941617,0.3942387844983052,0.4125754543571516,1238516000
2011-03-18,0.4038654863834381,0.41715960336056634,0.4034070751520383,0.41578434234257644,886960000
2011-03-21,0.4070744514465332,0.4167011973530161,0.40294869539409983,0.41257544130058266,751832000
2011-03-22,0.3999689519405365,0.4098249164222122,0.39813527968193324,0.4059283799500494,718332000
2011-03-23,0.4082205593585968,0.4093666013740261,0.39057149046194783,0.39928141524397,782396000
