Date,Close,High,Low,Open,Volume
2011-02-07,10.553251266479492,10.594337943684907,10.426088705274482,10.433586239033977,485021600
2011-02-08,10.652819633483887,10.662416988341482,10.561347647963217,10.607233799605043,381040800
2011-02-09,10.741591453552246,10.766784505103125,10.642921471276544,10.652518023401097,482745200
2011-02-10,10.633028030395508,10.796779727227431,10.436886055246314,10.718503288031323,928550000
2011-02-11,10.702305793762207,10.730796740256316,10.603035154719867,10.639324753028673,367572800
2011-02-14,10.772181510925293,10.781178227900828,10.698103949636346,10.700503287722398,310416400
2011-02-15,10.793777465820312,10.795877287596968,10.72329889394597,10.7724837353781,284174800
2011-02-16,10.89064884185791,10.9437322047157,10.811771788955406,10.820768507595568,481157600
2011-02-17,10.74578857421875,10.804871067716528,10.692404107711644,10.714298466095048,530583200
2011-02-18,10.513657569885254,10.781777151660213,10.482466179718223,10.758084092245312,816057200
2011-02-22,10.155266761779785,10.358906198056918,10.128575324106038,10.261435080433472,872555600
2011-02-23,10.275529861450195,10.336110741582095,10.155265049944397,10.160064526646806,671854400
2011-02-24,10.283329963684082,10.351409996334738,10.148070851643936,10.317520539309943,499900800
2011-02-25,10.441681861877441,10.449779228396823,10.340912053572906,10.354707448258186,380018800
2011-02-28,10.593137741088867,10.648320928033334,10.530456220481716,10.534055228436443,403074000
2011-03-01,10.476170539855957,10.668413109582797,10.42728522501913,10.66091557808805,456136800
2011-03-02,10.560444831848145,10.627325180371653,10.448878012311331,10.49566430459378,602590800
2011-03-03,10.783578872680664,10.790476569578047,10.674411387185858,10.712500480665067,500788400
2011-03-04,10.796773910522461,10.805471110003674,10.72929373322168,10.79887293076558,453266800
2011-03-07,10.657618522644043,10.846861948621015,10.536154809907478,10.838763780483873,546123200
2011-03-08,10.669614791870117,10.718800433687798,10.564345809991991,10.644122218961305,356316800
2011-03-09,10.570940017700195,10.639619859943412,10.514857499568567,10.637520038975797,453306000
2011-03-10,10.396995544433594,10.489968312511895,10.343911379737444,10.470473286168101,507539200
2011-03-11,10.556544303894043,10.56644197289011,10.346908166847184,10.3568042341491,471080400
2011-03-14,10.603632926940918,10.691207172922276,10.53615353958276,10.5922360700516,435957200
2011-03-15,10.3598051071167,10.432083163579302,10.199952813736372,10.259934663146202,721081200
2011-03-16,9.897342681884766,10.28692680257806,9.784876509795422,10.256935876744047,1162011200
2011-03-17,10.036202430725098,10.185257709356316,9.916837760404416,10.10188231040822,659422400
2011-03-18,9.917139053344727,10.14297159146223,9.89704499318023,10.110880838409283,753214000
2011-03-21,10.1759614944458,10.189157055514338,10.054797301214988,10.076691665726289,409402000
2011-03-22,10.232945442199707,10.275533706351215,10.171164069139511,10.273734202232138,325922800
2011-03-23,10.172658920288086,10.203549190798393,10.075487348613335,10.175357774680386,372996400
2011-03-24,10.346009254455566,10.376900332369049,10.162764209950456,10.25243747018965,404712000
2011-03-25,10.543050765991211,10.558645663348827,10.407490561060232,10.438981474319421,448910000
2011-03-28,10.510061264038086,10.626427579812987,10.510061264038086,10.591337654607948,309355200
2011-03-29,10.52565860748291,10.52565860748291,10.37870310537591,10.426688281262816,352900800
2011-03-30,10.455774307250977,10.523255282102456,10.42008535893167,10.51605646789273,329406000
2011-03-31,10.452179908752441,10.490868043398823,10.378702164361012,10.387698883494455,274019200
2011-04-01,10.333712577819824,10.544550017509522,10.29592380201267,10.53015478915506,418661600
2011-04-04,10.232645988464355,10.334915804411692,10.148971048528994,10.326218601539473,460084800
2011-04-05,10.163662910461426,10.264432702644038,10.07698882842676,10.106680235377228,482731200
2011-04-06,10.13817310333252,10.313920653188525,10.111181344677565,10.233545211879271,402539200
2011-04-07,10.139372825622559,10.209850589492277,10.077890178381455,10.139971859386643,373447200
2011-04-08,10.048799514770508,10.20145382127803,10.015509894733865,10.194556123592896,377535200
2011-04-11,9.921036720275879,10.067092027113764,9.897643973901715,10.018806547581498,398946800
2011-04-12,9.969024658203125,10.008912462020763,9.903043646121864,9.911740848311506,425639200
2011-04-13,10.080886840820312,10.081186357603967,9.972618731152359,10.047596431248834,346220000
