Date,Close,High,Low,Open,Volume
2012-05-18,37.964805603027344,44.687843907734816,37.73640152208718,41.75830671613622,573576400
2012-05-21,33.79393768310547,36.40569482064785,32.77108385384205,36.27659555082078,168192700
2012-05-22,30.784957885742188,33.35699161546748,30.725374626638857,32.383790175603224,101786600
2012-05-23,31.77802085876465,32.274552434682846,31.142461047707002,31.152391906519483,73600000
2012-05-24,32.800880432128906,32.979632133794674,31.549622308704492,32.7214373359641,50237200
2012-05-25,31.68864631652832,32.721432945754344,30.894196520291167,32.67178054378367,37149800
2012-05-29,28.639942169189453,31.47017260176927,28.451259635252747,31.261628349709188,78063400
2012-05-30,27.994449615478516,29.34501415776487,27.666738864776686,28.500912029129985,57267900
2012-05-31,29.394668579101562,29.46418269408395,26.64388329631165,28.351951172013045,111639200
2012-06-01,27.527708053588867,28.947788569191818,27.19999731107415,28.68959193961696,41855500
2012-06-04,26.713397979736328,27.458195331740786,26.25658984635005,27.01131805700868,35230300
2012-06-05,25.69054412841797,27.567432846906506,25.57137571884075,26.514786454464442,42473400
2012-06-06,26.624021530151367,26.98152485696207,25.342971099275626,25.889155053798582,61489200
2012-06-07,26.12748908996582,27.160275601769797,25.968599148783287,26.81270314513894,26159500
2012-06-08,26.912010192871094,27.567431682569417,26.256588703172767,26.365824355377466,38034000
2012-06-11,26.822635650634766,27.87528204915044,26.653814840994905,26.991456460274623,28219600
2012-06-12,27.209928512573242,27.57736269232864,26.77298021900082,27.289373484666633,15816800
2012-06-13,27.08083152770996,27.905073835175585,26.91201072284989,27.468125535399363,17102800
2012-06-14,28.093759536743164,28.123550221249634,27.190070259651954,27.45819778491689,16855000
2012-06-15,29.80182456970215,29.89120040236507,28.153339935880094,28.3122298841436,43563800
2012-06-18,31.192113876342773,31.857468167099853,29.205987545373517,29.752171528742995,42978900
2012-06-19,31.68864631652832,31.956773833052505,30.48704076295491,31.32121399606278,30849000
2012-06-20,31.380796432495117,31.7085072015947,30.933917250033105,31.698576342638027,15553600
2012-06-21,31.61913299560547,32.27455456760275,31.29142220960683,31.450312172871758,21875300
2012-06-22,32.82072830200195,33.21795497989356,31.83759814598347,32.18516864796286,74834000
2012-06-25,31.83760643005371,32.7909461591691,31.331142094549364,32.63205620431654,24352900
2012-06-26,32.87038803100586,33.20802964615285,32.274551669327735,32.463232299937594,24858700
2012-06-27,32.00642776489258,32.67178210545622,31.678716971515847,32.23483185546349,28568000
2012-06-28,31.142459869384766,31.966700284340234,30.685649851882946,31.738296222648113,17713300
2012-06-29,30.88426399230957,31.76808957963253,30.54662237362308,31.69857546298254,19526900
2012-07-02,30.55655288696289,31.509892580161473,30.33807778668335,31.033222733562184,14122000
2012-07-03,30.983570098876953,31.221905020361532,30.5863433356184,30.695580884926258,8763600
2012-07-05,31.251699447631836,31.410589414333177,30.804822126578486,31.10274034061405,10032100
2012-07-06,31.5098934173584,31.678714229279137,31.043154416927013,31.22190608768046,10945600
2012-07-09,31.94683837890625,32.65191606492963,31.76808861045283,31.87732426437699,17785200
2012-07-10,31.251699447631836,32.2546935462577,30.943850373912706,32.20504114195771,14269500
2012-07-11,30.755165100097656,31.34107251063153,30.338078500973843,31.261627534327836,13030300
2012-07-12,30.596275329589844,31.182182743610856,30.387732975845577,30.48703967034565,11300700
2012-07-13,30.506898880004883,30.85447135670147,30.348008929649463,30.82468067483334,8108300
2012-07-16,28.054035186767578,30.288427369784465,28.014311749892993,30.288427369784465,24672100
2012-07-17,27.895143508911133,28.391675074546267,26.961663635164157,28.282437523988904,30438600
2012-07-18,28.908069610595703,29.086821285032276,27.954727978306554,28.11361793466846,16841800
2012-07-19,28.798826217651367,29.295357704162598,28.431392084221443,29.205981885061192,13685100
2012-07-20,28.560497283935547,29.26557123255514,28.520773847559273,28.7988322198401,11869100
2012-07-23,28.55056381225586,28.798829584536346,27.815697353599724,27.924934899520746,12390700
2012-07-24,28.252647399902344,29.245710550772476,27.90507491827427,28.620079705018412,11539800
2012-07-25,29.136472702026367,29.2854317943199,27.885212917348948,28.193061960637937,17230200
2012-07-26,26.663745880126953,28.034172189798944,26.544577469055735,27.55750233374935,64597400
2012-07-27,23.545528411865234,24.36977271594016,22.125449575716694,23.02913696877386,123102300
2012-07-30,22.989412307739258,23.873239828613634,22.87024578648459,23.83351639211694,29285900
2012-07-31,21.559398651123047,23.20788511366036,21.460093857986386,23.20788511366036,56179400
2012-08-01,20.735157012939453,21.430301951259175,20.695435473270724,21.350856977804142,44604400
2012-08-02,19.90098762512207,20.695437434977784,19.682512506823432,20.625923313380127,56374500
2012-08-03,20.943702697753906,22.006280001355112,19.76195697868558,20.218767028172223,80647000
2012-08-06,21.767946243286133,21.99635033333882,21.152246202581264,21.241622045491933,27778900
